model,device,baseline,context_length,batch_size,kv_read_fraction,ttft_p50_ms,ttft_p99_ms,tpot_p50_ms,tpot_p99_ms,throughput_tok_s,hbf_stall_ms,status,wall_s
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,4096,128,0.1,-1.62,-1.02,16.58,16.58,490.02,0.00,OK,4.7
mistralai/Mixtral-8x7B-v0.1,a100,Dense,4096,64,1.0,-1.62,-1.02,16.58,16.58,490.02,0.00,OK,7.2
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,4096,64,1.0,-1.62,-1.02,16.58,16.58,490.02,0.00,OK,7.2
mistralai/Mixtral-8x7B-v0.1,a100,Dense,4096,128,1.0,-1.62,-1.02,16.58,16.58,490.02,0.00,OK,7.1
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,4096,128,1.0,-1.62,-1.02,16.58,16.58,490.02,0.00,OK,7.1
mistralai/Mistral-7B-v0.1,h100,Dense,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1291.57,OK,601.6
mistralai/Mistral-7B-v0.1,h100,NaiveSparse,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1291.57,OK,601.6
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,8192,8,0.1,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,9.9
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,8192,4,0.1,-1.62,-1.02,26.94,30.16,267.47,0.00,OK,10.8
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,8192,16,0.1,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,8.3
mistralai/Mixtral-8x7B-v0.1,a100,Dense,8192,4,1.0,-1.62,-1.02,26.94,30.16,267.47,0.00,OK,14.1
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,8192,4,1.0,-1.62,-1.02,26.94,30.16,267.47,0.00,OK,14.1
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,8192,32,0.1,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,5.1
mistralai/Mixtral-8x7B-v0.1,a100,Dense,8192,8,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,13.4
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,8192,8,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,13.4
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,8192,64,0.1,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,5.2
mistralai/Mistral-7B-v0.1,h100,Dense,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1334.94,OK,603.4
mistralai/Mistral-7B-v0.1,h100,NaiveSparse,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1334.94,OK,603.4
mistralai/Mixtral-8x7B-v0.1,a100,Dense,8192,16,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,9.8
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,8192,16,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,9.8
mistralai/Mixtral-8x7B-v0.1,a100,Dense,8192,32,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,10.0
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,8192,32,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,10.0
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,8192,128,0.1,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,5.3
mistralai/Mixtral-8x7B-v0.1,a100,Dense,8192,64,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,10.0
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,8192,64,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,10.0
mistralai/Mixtral-8x7B-v0.1,a100,Dense,8192,128,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,9.9
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,8192,128,1.0,-1.62,-1.02,19.30,19.30,419.96,0.00,OK,9.9
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,16384,32,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,6.2
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,16384,8,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,14.4
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,16384,16,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,13.3
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,16384,4,0.1,-1.62,-1.02,31.54,35.22,228.77,0.00,OK,19.1
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,16384,64,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,5.9
mistralai/Mixtral-8x7B-v0.1,a100,Dense,16384,4,1.0,-1.62,-1.02,31.54,35.22,228.77,0.00,OK,22.5
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,16384,4,1.0,-1.62,-1.02,31.54,35.22,228.77,0.00,OK,22.5
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,16384,128,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,5.8
mistralai/Mixtral-8x7B-v0.1,a100,Dense,16384,8,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,23.5
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,16384,8,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,23.5
mistralai/Mixtral-8x7B-v0.1,a100,Dense,16384,16,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,21.0
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,16384,16,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,21.0
mistralai/Mixtral-8x7B-v0.1,a100,Dense,16384,32,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,15.1
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,16384,32,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,15.1
mistralai/Mixtral-8x7B-v0.1,a100,Dense,16384,64,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,15.2
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,16384,64,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,15.2
mistralai/Mixtral-8x7B-v0.1,a100,Dense,16384,128,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,15.0
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,16384,128,1.0,-1.62,-1.02,25.19,25.19,320.87,3.17,OK,15.0
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,32768,8,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,19.9
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,32768,32,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,13.7
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,32768,16,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,20.6
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,32768,4,0.1,-1.62,-1.02,31.54,35.22,228.77,0.00,OK,29.3
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,32768,64,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,7.4
mistralai/Mixtral-8x7B-v0.1,a100,Dense,32768,8,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,35.5
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,32768,8,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,35.5
mistralai/Mixtral-8x7B-v0.1,a100,Dense,32768,4,1.0,-1.62,-1.02,42.43,46.63,172.52,45.60,OK,40.2
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,32768,4,1.0,-1.62,-1.02,42.43,46.63,172.52,45.60,OK,40.2
mistralai/Mixtral-8x7B-v0.1,a100,Dense,32768,16,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,40.6
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,32768,16,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,40.6
mistralai/Mixtral-8x7B-v0.1,a100,Dense,32768,32,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,25.9
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,32768,32,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,25.9
mistralai/Mixtral-8x7B-v0.1,a100,Dense,32768,64,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,25.7
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,32768,64,1.0,-1.62,-1.02,46.62,46.62,172.56,88.89,OK,25.7
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,65536,4,0.1,-1.62,-1.02,31.54,35.22,228.77,0.00,OK,29.7
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,65536,16,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,9.8
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,65536,8,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,21.5
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,65536,32,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,10.4
mistralai/Mixtral-8x7B-v0.1,a100,Dense,65536,4,1.0,-1.62,-1.02,81.57,89.96,89.19,218.93,OK,55.8
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,65536,4,1.0,-1.62,-1.02,81.57,89.96,89.19,218.93,OK,55.8
mistralai/Mixtral-8x7B-v0.1,a100,Dense,65536,16,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,46.1
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,65536,16,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,46.1
mistralai/Mixtral-8x7B-v0.1,a100,Dense,65536,8,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,57.0
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,65536,8,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,57.0
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,131072,4,0.1,-1.62,-1.02,31.54,35.22,228.77,0.00,OK,41.1
mistralai/Mixtral-8x7B-v0.1,a100,Dense,65536,32,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,45.7
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,65536,32,1.0,-1.62,-1.02,89.95,89.95,89.19,262.21,OK,45.7
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,131072,8,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,41.5
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,131072,16,0.1,-1.62,-1.02,24.39,24.39,331.42,0.00,OK,14.3
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,262144,4,0.1,-1.62,-1.02,34.58,38.27,210.47,12.16,OK,67.6
mistralai/Mixtral-8x7B-v0.1,a100,Dense,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,575.93,OK,107.4
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,575.93,OK,107.4
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,262144,8,0.1,-1.62,-1.02,37.93,37.93,212.37,54.12,OK,67.8
mistralai/Mixtral-8x7B-v0.1,a100,Dense,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,619.21,OK,85.9
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,619.21,OK,85.9
mistralai/Mixtral-8x7B-v0.1,a100,Dense,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,619.21,OK,103.4
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,619.21,OK,103.4
mistralai/Mistral-7B-v0.1,h100,Dense,524288,4,1.0,-1.62,-1.02,648.85,715.95,11.18,2722.89,OK,970.4
mistralai/Mistral-7B-v0.1,h100,NaiveSparse,524288,4,1.0,-1.62,-1.02,648.85,715.95,11.18,2722.89,OK,970.4
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,4096,4,0.1,-1.62,-1.02,24.43,27.36,295.13,0.00,OK,504.1
mistralai/Mixtral-8x7B-v0.1,a100,Sparse,524288,4,0.1,-1.62,-1.02,65.90,72.61,110.56,149.55,OK,516.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,4096,4,1.0,-1.62,-1.02,24.43,27.37,295.05,0.00,OK,508.3
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,4096,4,1.0,-1.62,-1.02,24.43,27.37,295.05,0.00,OK,508.3
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,4096,16,0.1,-1.62,-1.02,16.58,16.58,490.10,0.00,OK,8.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,4096,8,0.1,-1.62,-1.02,16.57,16.57,490.33,0.00,OK,485.3
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,4096,32,0.1,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,4.9
mistralai/Mixtral-8x7B-v0.1,a40,Dense,4096,16,1.0,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,7.3
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,4096,16,1.0,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,7.3
mistralai/Mixtral-8x7B-v0.1,a40,Dense,4096,32,1.0,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,7.2
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,4096,32,1.0,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,7.2
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,4096,64,0.1,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,4.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,4096,128,0.1,-1.62,-1.02,16.57,16.57,490.20,0.00,OK,3.8
mistralai/Mixtral-8x7B-v0.1,a40,Dense,4096,64,1.0,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,6.6
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,4096,64,1.0,-1.62,-1.02,16.58,16.58,490.13,0.00,OK,6.6
mistralai/Mixtral-8x7B-v0.1,a40,Dense,4096,8,1.0,-1.62,-1.02,16.57,16.57,490.20,0.00,OK,294.2
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,4096,8,1.0,-1.62,-1.02,16.57,16.57,490.20,0.00,OK,294.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,4096,128,1.0,-1.62,-1.02,16.57,16.57,490.20,0.00,OK,6.9
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,4096,128,1.0,-1.62,-1.02,16.57,16.57,490.20,0.00,OK,6.9
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,8192,4,0.1,-1.62,-1.02,26.94,30.17,267.47,0.00,OK,7.5
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,8192,8,0.1,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,4.8
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,8192,16,0.1,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,4.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,8192,4,1.0,-1.62,-1.02,26.94,30.17,267.47,0.00,OK,9.1
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,8192,4,1.0,-1.62,-1.02,26.94,30.17,267.47,0.00,OK,9.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,8192,32,0.1,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,4.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,8192,8,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,8192,8,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a100,Dense,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1334.87,OK,598.1
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,262144,8,1.0,-1.62,-1.02,358.11,358.11,22.36,1334.87,OK,598.1
mistralai/Mixtral-8x7B-v0.1,a100,Dense,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1291.58,OK,603.8
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,262144,4,1.0,-1.62,-1.02,324.57,358.12,22.35,1291.58,OK,603.8
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,8192,64,0.1,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,4.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,8192,16,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,8192,16,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,8192,128,0.1,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,4.4
mistralai/Mixtral-8x7B-v0.1,a40,Dense,8192,32,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,8192,32,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a40,Dense,8192,64,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.1
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,8192,64,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.1
mistralai/Mixtral-8x7B-v0.1,a40,Dense,8192,128,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.1
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,8192,128,1.0,-1.62,-1.02,19.30,19.30,419.98,0.00,OK,9.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,16384,8,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,10.2
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,16384,4,0.1,-1.62,-1.02,31.57,35.25,228.60,0.00,OK,13.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,16384,32,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,5.5
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,16384,16,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,10.5
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,16384,64,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,5.0
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,16384,128,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,5.0
mistralai/Mixtral-8x7B-v0.1,a40,Dense,16384,8,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,17.5
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,16384,8,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,17.5
mistralai/Mixtral-8x7B-v0.1,a40,Dense,16384,4,1.0,-1.62,-1.02,31.57,35.25,228.60,0.00,OK,20.5
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,16384,4,1.0,-1.62,-1.02,31.57,35.25,228.60,0.00,OK,20.5
mistralai/Mixtral-8x7B-v0.1,a40,Dense,16384,16,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,16.4
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,16384,16,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,16.4
mistralai/Mixtral-8x7B-v0.1,a40,Dense,16384,32,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,14.1
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,16384,32,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,14.1
mistralai/Mixtral-8x7B-v0.1,a40,Dense,16384,64,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,14.2
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,16384,64,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,14.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,16384,128,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,14.1
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,16384,128,1.0,-1.62,-1.02,25.18,25.18,320.94,3.17,OK,14.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,32768,8,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,14.4
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,32768,4,0.1,-1.62,-1.02,31.57,35.25,228.60,0.00,OK,21.3
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,32768,16,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,17.8
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,32768,32,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,11.0
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,32768,64,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,6.5
mistralai/Mixtral-8x7B-v0.1,a40,Dense,32768,4,1.0,-1.62,-1.02,42.43,46.62,172.53,45.50,OK,33.2
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,32768,4,1.0,-1.62,-1.02,42.43,46.62,172.53,45.50,OK,33.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,32768,8,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,34.7
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,32768,8,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,34.7
mistralai/Mixtral-8x7B-v0.1,a40,Dense,32768,32,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,26.3
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,32768,32,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,26.3
mistralai/Mixtral-8x7B-v0.1,a40,Dense,32768,16,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,33.2
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,32768,16,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,33.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,32768,64,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,24.6
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,32768,64,1.0,-1.62,-1.02,46.62,46.62,172.56,88.90,OK,24.6
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,65536,8,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,13.6
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,65536,4,0.1,-1.62,-1.02,31.57,35.25,228.60,0.00,OK,25.6
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,65536,16,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,9.0
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,65536,32,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,8.9
mistralai/Mixtral-8x7B-v0.1,a40,Dense,65536,4,1.0,-1.62,-1.02,81.56,89.96,89.19,218.82,OK,51.4
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,65536,4,1.0,-1.62,-1.02,81.56,89.96,89.19,218.82,OK,51.4
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,131072,8,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,28.5
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,131072,4,0.1,-1.62,-1.02,31.57,35.25,228.60,0.00,OK,36.9
mistralai/Mixtral-8x7B-v0.1,a40,Dense,65536,16,1.0,-1.62,-1.02,89.95,89.95,89.20,262.22,OK,44.3
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,65536,16,1.0,-1.62,-1.02,89.95,89.95,89.20,262.22,OK,44.3
mistralai/Mixtral-8x7B-v0.1,a40,Dense,65536,8,1.0,-1.62,-1.02,89.95,89.95,89.20,262.22,OK,49.2
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,65536,8,1.0,-1.62,-1.02,89.95,89.95,89.20,262.22,OK,49.2
mistralai/Mixtral-8x7B-v0.1,a40,Dense,65536,32,1.0,-1.62,-1.02,89.95,89.95,89.20,262.22,OK,44.9
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,65536,32,1.0,-1.62,-1.02,89.95,89.95,89.20,262.22,OK,44.9
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,131072,16,0.1,-1.62,-1.02,24.39,24.39,331.46,0.00,OK,13.7
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,262144,8,0.1,-1.62,-1.02,37.92,37.92,212.37,54.14,OK,56.6
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,262144,4,0.1,-1.62,-1.02,34.58,38.26,210.49,12.05,OK,64.0
mistralai/Mixtral-8x7B-v0.1,a40,Dense,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,575.83,OK,102.9
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,131072,4,1.0,-1.62,-1.02,162.43,179.21,44.70,575.83,OK,102.9
mistralai/Mixtral-8x7B-v0.1,a40,Dense,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,619.23,OK,90.8
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,131072,8,1.0,-1.62,-1.02,179.20,179.20,44.71,619.23,OK,90.8
mistralai/Mixtral-8x7B-v0.1,a40,Dense,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,619.23,OK,99.9
mistralai/Mixtral-8x7B-v0.1,a40,NaiveSparse,131072,16,1.0,-1.62,-1.02,179.20,179.20,44.71,619.23,OK,99.9
mistralai/Mixtral-8x7B-v0.1,a100,Dense,524288,4,1.0,-1.62,-1.02,648.85,715.95,11.18,2722.89,OK,984.4
mistralai/Mixtral-8x7B-v0.1,a100,NaiveSparse,524288,4,1.0,-1.62,-1.02,648.85,715.95,11.18,2722.89,OK,984.4
mistralai/Mixtral-8x7B-v0.1,h100,Sparse,4096,8,0.1,-1.62,-1.02,16.38,16.38,496.21,0.00,OK,440.1
mistralai/Mixtral-8x7B-v0.1,a40,Sparse,524288,4,0.1,-1.62,-1.02,65.90,72.61,110.56,149.45,OK,477.2
mistralai/Mixtral-8x7B-v0.1,h100,Sparse,4096,16,0.1,-1.62,-1.02,16.38,16.38,496.25,0.00,OK,6.6
mistralai/Mixtral-8x7B-v0.1,h100,Dense,4096,8,1.0,-1.62,-1.02,16.37,16.37,496.33,0.00,OK,207.4
mistralai/Mixtral-8x7B-v0.1,h100,NaiveSparse,4096,8,1.0,-1.62,-1.02,16.37,16.37,496.33,0.00,OK,207.4
mistralai/Mixtral-8x7B-v0.1,h100,Dense,4096,16,1.0,-1.62,-1.02,16.38,16.38,496.25,0.00,OK,8.7
mistralai/Mixtral-8x7B-v0.1,h100,NaiveSparse,4096,16,1.0,-1.62,-1.02,16.38,16.38,496.25,0.00,OK,8.7
mistralai/Mixtral-8x7B-v0.1,h100,Dense,4096,4,1.0,-1.62,-1.02,24.13,27.02,298.85,0.00,OK,465.5
mistralai/Mixtral-8x7B-v0.1,h100,NaiveSparse,4096,4,1.0,-1.62,-1.02,24.13,27.02,298.85,0.00,OK,465.5
mistralai/Mixtral-8x7B-v0.1,h100,Sparse,4096,32,0.1,-1.62,-1.02,16.38,16.38,496.23,0.00,OK,7.1
